,director,country,date_added,imdbRating,imdbVotes,language,time,season,type_Movie,type_TV Show,genre,cast_shows,cast_movies
2794,0,1,2018.0,8.2,183.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
2795,0,0,2018.0,8.3,94.0,1,61 ,0,0.0,1.0,0.0,0.0,0.0
2796,0,0,2018.0,8.9,1092.0,1,85 ,0,0.0,1.0,0.0,0.0,0.0
2797,0,0,2019.0,8.0,201.0,0,49 ,0,1.0,0.0,0.0,0.0,0.0
2798,0,0,2019.0,5.7,19258.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
2799,0,0,2018.0,6.6,79.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2800,0,1,2017.0,4.7,4550.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2801,0,1,2019.0,6.7,144.0,1,119 ,0,0.0,1.0,0.0,0.0,0.0
2802,0,0,2019.0,6.7,1543.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
2803,0,1,2019.0,6.6,23379.0,1,87 ,0,1.0,0.0,0.0,0.0,0.0
2807,0,0,2015.0,6.6,54005.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
2808,0,0,2019.0,7.8,6.0,0,59 ,0,0.0,1.0,0.0,0.0,0.0
2810,0,1,2019.0,5.9,3097.0,1,67 ,0,1.0,0.0,0.0,0.0,0.0
2811,0,1,2019.0,6.4,1404.0,1,93 ,0,1.0,0.0,0.0,0.0,0.0
2814,0,0,2018.0,4.6,196.0,1,104 ,0,1.0,0.0,0.0,0.0,0.0
2815,0,1,2017.0,5.2,515.0,1,77 ,0,1.0,0.0,0.0,0.0,0.0
2816,0,1,2019.0,7.3,6145.0,1,63 ,0,0.0,1.0,0.0,0.0,0.0
2817,0,1,2018.0,5.5,31381.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
2819,0,1,2018.0,6.6,372.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
2820,0,1,2018.0,5.5,571.0,1,86 ,0,1.0,0.0,0.0,0.0,0.0
2821,0,0,2019.0,5.9,4145.0,0,92 ,0,1.0,0.0,0.0,0.0,0.0
2822,0,0,2019.0,7.2,192674.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
2823,0,0,2019.0,6.7,457.0,0,78 ,0,0.0,1.0,0.0,0.0,0.0
2824,0,0,2018.0,8.0,538535.0,0,130 ,0,1.0,0.0,0.0,0.0,0.0
2825,0,1,2016.0,6.7,18263.0,1,80 ,0,1.0,0.0,0.0,0.0,0.0
2826,0,0,2018.0,7.4,758.0,0,129 ,0,1.0,0.0,0.0,0.0,0.0
2827,0,1,2018.0,8.3,3342.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
2828,0,0,2018.0,6.7,43605.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2829,0,0,2018.0,6.6,1208.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
2830,0,0,2018.0,4.6,2149.0,1,92 ,0,1.0,0.0,0.0,0.0,0.0
2831,0,1,2017.0,8.6,713.0,1,89 ,0,0.0,1.0,0.0,0.0,0.0
2833,0,0,2017.0,6.5,6360.0,1,52 ,0,1.0,0.0,0.0,0.0,0.0
2834,0,1,2018.0,6.6,35.0,1,62 ,0,1.0,0.0,0.0,0.0,0.0
2835,0,1,2018.0,5.8,46727.0,1,108 ,0,1.0,0.0,0.0,0.0,0.0
2836,0,1,2018.0,7.5,286.0,1,95 ,0,0.0,1.0,0.0,0.0,0.0
2837,0,1,2018.0,7.7,2166.0,1,90 ,0,1.0,0.0,0.0,0.0,0.0
2838,0,1,2018.0,5.8,1037.0,1,91 ,0,0.0,1.0,0.0,0.0,0.0
2839,0,1,2019.0,3.3,821.0,1,95 ,0,1.0,0.0,0.0,0.0,0.0
2840,0,1,2019.0,4.9,515.0,1,96 ,0,1.0,0.0,0.0,0.0,0.0
2841,0,1,2019.0,4.7,1916.0,1,83 ,0,1.0,0.0,0.0,0.0,0.0
2842,0,1,2019.0,8.6,467.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
2843,0,0,2019.0,3.8,2533.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2845,0,0,2019.0,8.0,163.0,0,97 ,0,0.0,1.0,0.0,0.0,0.0
2846,0,0,2019.0,6.7,79.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
2847,0,0,2019.0,8.0,177.0,1,99 ,0,0.0,1.0,0.0,0.0,0.0
2848,0,1,2019.0,8.4,231.0,1,93 ,0,0.0,1.0,0.0,0.0,0.0
2849,0,0,2019.0,6.8,11091.0,1,121 ,0,1.0,0.0,0.0,0.0,0.0
2850,0,0,2019.0,7.6,8984.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2851,0,0,2018.0,7.8,48546.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2852,0,0,2018.0,5.4,20030.0,0,62 ,0,1.0,0.0,0.0,0.0,0.0
2853,0,0,2018.0,6.2,42062.0,1,0,1 ,1.0,0.0,0.0,1.0,0.0
2854,0,1,2018.0,7.7,472575.0,1,66 ,0,1.0,0.0,0.0,0.0,0.0
2855,0,0,2018.0,6.1,35528.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2856,0,1,2018.0,6.4,20926.0,1,105 ,0,1.0,0.0,0.0,0.0,0.0
2857,0,1,2018.0,5.2,4410.0,1,78 ,0,1.0,0.0,0.0,0.0,0.0
2859,0,0,2018.0,7.5,22717.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2860,0,1,2018.0,6.9,42669.0,1,95 ,0,1.0,0.0,0.0,0.0,0.0
2861,0,1,2018.0,7.3,28763.0,1,86 ,0,1.0,0.0,0.0,0.0,0.0
2862,0,1,2019.0,5.0,24420.0,1,132 ,0,0.0,1.0,0.0,0.0,0.0
2863,0,0,2018.0,5.5,209.0,1,107 ,0,1.0,0.0,0.0,0.0,0.0
2864,0,1,2018.0,6.6,296.0,1,122 ,0,1.0,0.0,0.0,0.0,0.0
2865,0,1,2018.0,8.1,3290.0,1,99 ,0,1.0,0.0,0.0,0.0,0.0
2868,0,1,2018.0,7.6,20968.0,1,117 ,0,1.0,0.0,0.0,0.0,0.0
2869,0,1,2018.0,7.3,1025.0,1,60 ,0,1.0,0.0,0.0,0.0,0.0
2871,0,0,2018.0,6.1,57.0,1,90 ,0,1.0,0.0,0.0,0.0,0.0
2872,0,1,2017.0,6.1,425.0,1,88 ,0,1.0,0.0,0.0,0.0,0.0
2873,0,0,2016.0,5.8,5065.0,0,95 ,0,1.0,0.0,0.0,0.0,0.0
2874,0,0,2019.0,7.1,20409.0,1,108 ,0,1.0,0.0,0.0,0.0,0.0
2876,0,0,2018.0,5.9,5352.0,1,99 ,0,1.0,0.0,0.0,0.0,0.0
2877,0,1,2018.0,5.3,46690.0,1,95 ,0,1.0,0.0,0.0,0.0,0.0
2878,0,1,2017.0,7.3,1528.0,1,103 ,0,1.0,0.0,0.0,0.0,0.0
2879,0,1,2017.0,6.5,290.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
2880,0,1,2019.0,7.0,31.0,1,90 ,0,0.0,1.0,0.0,0.0,0.0
2881,0,0,2019.0,6.7,1832.0,0,88 ,0,1.0,0.0,0.0,0.0,0.0
2882,0,0,2018.0,4.6,1980.0,0,105 ,0,1.0,0.0,0.0,0.0,0.0
2883,0,1,2019.0,8.3,1261530.0,1,86 ,0,1.0,0.0,0.0,0.0,0.0
2884,0,0,2019.0,4.0,182.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
2885,0,1,2019.0,5.7,237.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
2886,0,0,2019.0,7.0,7235.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
2887,0,1,2018.0,7.0,66571.0,1,88 ,0,1.0,0.0,0.0,0.0,0.0
2888,0,0,2018.0,6.8,189640.0,0,125 ,0,1.0,0.0,0.0,0.0,0.0
2889,0,0,2019.0,4.3,2334.0,0,116 ,0,1.0,0.0,0.0,0.0,0.0
2890,0,0,2019.0,6.6,1958.0,1,102 ,0,1.0,0.0,0.0,0.0,0.0
2891,0,1,2019.0,6.6,531.0,1,65 ,0,1.0,0.0,0.0,0.0,0.0
2892,0,1,2019.0,7.2,1443.0,0,88 ,0,1.0,0.0,0.0,0.0,0.0
2894,0,0,2019.0,5.2,189.0,0,117 ,0,1.0,0.0,0.0,0.0,0.0
2895,0,1,2019.0,4.9,2394.0,1,94 ,0,1.0,0.0,0.0,0.0,0.0
2896,0,0,2019.0,5.3,595.0,0,147 ,0,1.0,0.0,0.0,0.0,0.0
2897,0,1,2018.0,5.6,19873.0,1,94 ,0,1.0,0.0,0.0,0.0,0.0
2898,0,1,2018.0,5.3,3729.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
2899,0,0,2017.0,5.5,1909.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
2900,0,1,2016.0,3.6,1114.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
2901,0,0,2019.0,3.6,29.0,1,111 ,0,1.0,0.0,0.0,0.0,0.0
2903,0,0,2018.0,6.7,655.0,1,87 ,0,0.0,1.0,0.0,0.0,0.0
2904,0,0,2018.0,7.5,5872.0,0,122 ,0,0.0,1.0,0.0,0.0,0.0
2905,0,1,2018.0,5.7,3164.0,1,97 ,0,1.0,0.0,0.0,0.0,0.0
2906,0,0,2018.0,5.2,9940.0,0,121 ,0,1.0,0.0,0.0,0.0,0.0
2907,0,0,2018.0,6.7,51.0,0,105 ,0,0.0,1.0,0.0,0.0,0.0
2908,0,1,2018.0,6.7,43758.0,1,96 ,0,1.0,0.0,0.0,0.0,0.0
2909,0,1,2018.0,5.9,30907.0,1,84 ,0,1.0,0.0,0.0,0.0,0.0
2910,0,0,2017.0,7.9,3219.0,0,98 ,0,1.0,0.0,0.0,0.0,0.0
2912,0,1,2012.0,7.7,1229.0,1,89 ,0,0.0,1.0,0.0,0.0,0.0
2913,0,0,2019.0,5.7,16.0,0,90 ,0,0.0,1.0,0.0,0.0,0.0
2914,0,0,2019.0,7.6,36.0,0,89 ,0,0.0,1.0,0.0,0.0,0.0
2915,0,0,2019.0,8.1,716.0,0,123 ,0,0.0,1.0,0.0,0.0,0.0
2917,0,0,2018.0,6.3,294.0,1,108 ,0,1.0,0.0,0.0,0.0,0.0
2918,0,1,2017.0,2.5,2353.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
2919,0,1,2019.0,3.8,281.0,0,66 ,0,1.0,0.0,0.0,0.0,0.0
2922,0,0,2019.0,6.5,3345.0,1,91 ,0,0.0,1.0,0.0,0.0,0.0
2923,0,1,2018.0,5.5,542.0,1,117 ,0,1.0,0.0,0.0,0.0,0.0
2924,0,0,2018.0,7.0,429.0,0,100 ,0,1.0,0.0,0.0,0.0,0.0
2925,0,1,2018.0,6.8,23805.0,1,91 ,0,1.0,0.0,0.0,0.0,0.0
2926,0,1,2018.0,8.1,370535.0,1,87 ,0,1.0,0.0,0.0,0.0,0.0
2928,0,1,2018.0,6.4,26384.0,1,131 ,0,1.0,0.0,0.0,0.0,0.0
2929,0,1,2018.0,6.4,44793.0,1,93 ,0,1.0,0.0,0.0,0.0,0.0
2930,0,0,2018.0,7.3,33051.0,0,136 ,0,1.0,0.0,0.0,0.0,0.0
2931,0,1,2019.0,8.2,912.0,1,116 ,0,0.0,1.0,0.0,0.0,0.0
2932,0,0,2019.0,4.4,18025.0,0,146 ,0,1.0,0.0,0.0,0.0,0.0
2933,0,0,2019.0,8.0,81688.0,1,82 ,0,1.0,0.0,0.0,0.0,0.0
2936,0,1,2018.0,5.8,4126.0,1,56 ,0,1.0,0.0,0.0,0.0,0.0
2937,0,0,2017.0,4.4,301.0,1,128 ,0,1.0,0.0,0.0,0.0,0.0
2938,0,0,2017.0,6.8,633.0,1,121 ,0,0.0,1.0,0.0,0.0,0.0
2939,0,1,2017.0,6.6,270.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
2940,0,1,2019.0,5.8,291.0,1,124 ,0,1.0,0.0,0.0,0.0,0.0
2941,0,1,2019.0,7.4,138.0,1,68 ,0,0.0,1.0,0.0,0.0,0.0
2942,0,1,2018.0,6.8,12023.0,1,94 ,0,1.0,0.0,0.0,0.0,0.0
2943,0,0,2017.0,7.1,1137.0,1,100 ,0,1.0,0.0,0.0,0.0,0.0
2944,0,1,2015.0,7.4,2369.0,1,71 ,0,1.0,0.0,0.0,0.0,0.0
2945,0,1,2019.0,7.4,44.0,1,85 ,0,1.0,0.0,0.0,0.0,0.0
2946,0,0,2019.0,5.9,1920.0,1,109 ,0,1.0,0.0,0.0,0.0,0.0
2947,0,1,2019.0,7.8,2685.0,1,88 ,0,1.0,0.0,0.0,0.0,0.0
2948,0,0,2019.0,5.8,125435.0,0,104 ,0,1.0,0.0,0.0,0.0,0.0
2949,0,0,2019.0,7.1,123669.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2950,0,0,2019.0,4.7,557.0,1,65 ,0,1.0,0.0,0.0,0.0,0.0
2951,0,1,2019.0,7.7,11500.0,1,0,1 ,0.0,1.0,1.0,0.0,0.0
2952,0,0,2019.0,8.2,9396.0,1,91 ,0,0.0,1.0,0.0,0.0,0.0
2953,0,1,2019.0,7.0,1510.0,0,99 ,0,0.0,1.0,0.0,0.0,0.0
2954,0,1,2019.0,6.4,273.0,1,76 ,0,0.0,1.0,0.0,0.0,0.0
2956,0,0,2019.0,6.0,501.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
2957,0,0,2018.0,4.8,5000.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2958,0,1,2018.0,6.9,167561.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
2959,0,0,2018.0,3.2,245.0,1,119 ,0,1.0,0.0,0.0,0.0,0.0
2960,0,1,2018.0,6.7,1176.0,1,85 ,0,1.0,0.0,0.0,0.0,0.0
2961,0,1,2018.0,3.7,463.0,1,86 ,0,1.0,0.0,0.0,0.0,0.0
2962,0,1,2018.0,4.7,428.0,1,85 ,0,1.0,0.0,0.0,0.0,0.0
2963,0,0,2018.0,7.1,135457.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2964,0,1,2018.0,7.1,53.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
2965,0,0,2018.0,5.3,135596.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2966,0,0,2018.0,6.2,291.0,0,60 ,0,1.0,0.0,0.0,0.0,0.0
2967,0,1,2018.0,7.1,850.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
2968,0,1,2018.0,7.5,13.0,1,92 ,0,1.0,0.0,0.0,0.0,0.0
2970,0,1,2018.0,5.2,4408.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
2971,0,1,2018.0,7.1,143919.0,1,123 ,0,1.0,0.0,0.0,0.0,0.0
2972,0,1,2018.0,6.3,129396.0,1,95 ,0,1.0,0.0,0.0,0.0,0.0
2973,0,1,2017.0,5.2,3725.0,1,122 ,0,1.0,0.0,0.0,0.0,0.0
2974,0,1,2017.0,5.7,2164.0,1,98 ,0,1.0,0.0,0.0,0.0,0.0
2975,0,0,2017.0,7.7,28.0,0,106 ,0,1.0,0.0,0.0,0.0,0.0
2976,0,1,2016.0,5.1,10370.0,1,139 ,0,1.0,0.0,0.0,0.0,0.0
2977,0,1,2016.0,4.8,358.0,1,87 ,0,1.0,0.0,0.0,0.0,0.0
2978,0,0,2016.0,5.0,4419.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2979,0,0,2016.0,6.7,3903.0,1,105 ,0,1.0,0.0,0.0,0.0,0.0
2980,0,1,2015.0,7.2,36492.0,1,142 ,0,1.0,0.0,0.0,0.0,0.0
2981,0,0,2012.0,7.6,34467.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
2982,0,1,2018.0,8.0,498411.0,1,116 ,0,0.0,1.0,0.0,0.0,0.0
2983,0,1,2018.0,7.1,47631.0,1,115 ,0,1.0,0.0,0.0,0.0,0.0
2984,0,1,2018.0,8.1,2746.0,1,113 ,0,0.0,1.0,0.0,0.0,0.0
2986,0,1,2017.0,8.1,4401.0,1,96 ,0,1.0,0.0,0.0,0.0,0.0
2987,0,0,2017.0,6.8,40930.0,0,130 ,0,1.0,0.0,0.0,0.0,0.0
2988,0,1,2016.0,5.8,4061.0,1,108 ,0,1.0,0.0,0.0,0.0,0.0
2990,0,1,2015.0,6.3,42298.0,1,137 ,0,1.0,0.0,0.0,0.0,0.0
2993,0,1,2018.0,5.0,44507.0,1,103 ,0,1.0,0.0,0.0,0.0,0.0
2994,0,1,2018.0,7.4,3508.0,1,84 ,0,1.0,0.0,0.0,0.0,0.0
2995,0,1,2018.0,6.8,8517.0,1,96 ,0,1.0,0.0,0.0,0.0,0.0
2996,0,1,2018.0,2.2,1933.0,1,80 ,0,1.0,0.0,0.0,0.0,0.0
2997,0,1,2018.0,6.1,62515.0,1,98 ,0,1.0,0.0,0.0,0.0,0.0
2998,0,1,2017.0,6.8,213.0,1,90 ,0,1.0,0.0,0.0,0.0,0.0
2999,0,1,2017.0,6.7,12032.0,1,93 ,0,1.0,0.0,0.0,0.0,0.0
3000,0,1,2017.0,7.8,2157.0,1,112 ,0,1.0,0.0,0.0,0.0,0.0
3001,0,1,2019.0,5.9,2561.0,1,97 ,0,1.0,0.0,0.0,0.0,0.0
3002,0,0,2019.0,5.7,75.0,1,78 ,0,0.0,1.0,0.0,0.0,0.0
3003,0,1,2019.0,7.2,65.0,1,79 ,0,0.0,1.0,0.0,0.0,0.0
3004,0,1,2019.0,8.2,33298.0,1,78 ,0,1.0,0.0,0.0,0.0,0.0
3005,0,1,2019.0,6.3,28290.0,1,110 ,0,0.0,1.0,0.0,0.0,0.0
3006,0,0,2019.0,6.2,1225.0,1,145 ,0,1.0,0.0,0.0,0.0,0.0
3007,0,1,2019.0,6.8,81.0,1,139 ,0,0.0,1.0,0.0,0.0,0.0
3008,0,1,2019.0,5.5,312.0,1,116 ,0,0.0,1.0,0.0,0.0,0.0
3009,0,1,2019.0,6.0,29.0,1,88 ,0,0.0,1.0,0.0,0.0,0.0
3010,0,1,2019.0,4.8,5134.0,1,118 ,0,1.0,0.0,0.0,0.0,0.0
3011,0,0,2019.0,8.1,2832.0,1,97 ,0,0.0,1.0,0.0,0.0,0.0
3012,0,1,2019.0,6.5,58.0,1,148 ,0,0.0,1.0,0.0,0.0,0.0
3013,0,0,2019.0,7.1,37.0,1,122 ,0,0.0,1.0,0.0,0.0,0.0
3014,0,1,2019.0,5.8,3685.0,1,71 ,0,0.0,1.0,0.0,0.0,0.0
3015,0,1,2019.0,7.9,1299.0,1,83 ,0,0.0,1.0,0.0,0.0,0.0
3016,0,1,2019.0,7.3,20.0,1,123 ,0,0.0,1.0,0.0,0.0,0.0
3017,0,1,2019.0,7.3,18359.0,1,118 ,0,1.0,0.0,0.0,0.0,0.0
3018,0,1,2019.0,6.1,22324.0,1,111 ,0,1.0,0.0,0.0,0.0,0.0
3019,0,1,2019.0,7.8,644.0,1,137 ,0,0.0,1.0,0.0,0.0,0.0
3020,0,1,2019.0,7.1,392.0,1,114 ,0,1.0,0.0,0.0,0.0,0.0
3021,0,1,2019.0,8.7,10.0,1,116 ,0,0.0,1.0,0.0,0.0,0.0
3022,0,1,2017.0,6.8,233.0,1,109 ,0,0.0,1.0,0.0,0.0,0.0
3023,0,1,2019.0,4.4,344.0,1,97 ,0,0.0,1.0,0.0,0.0,0.0
3024,0,0,2019.0,6.4,1482.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
3026,0,0,2019.0,6.7,488.0,0,155 ,0,1.0,0.0,0.0,0.0,0.0
3027,0,0,2018.0,7.4,2807.0,1,112 ,0,1.0,0.0,0.0,0.0,0.0
3028,0,1,2014.0,8.0,3276.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
3029,0,1,2017.0,4.5,1691.0,1,101 ,0,1.0,0.0,0.0,0.0,0.0
3030,0,1,2016.0,6.9,3435.0,1,97 ,0,1.0,0.0,0.0,0.0,0.0
3031,0,1,2015.0,6.3,1777.0,1,102 ,0,1.0,0.0,0.0,0.0,0.0
3032,0,1,2019.0,7.3,21296.0,1,91 ,0,1.0,0.0,0.0,0.0,0.0
3033,0,0,2019.0,6.1,15.0,0,119 ,0,0.0,1.0,0.0,0.0,0.0
3034,0,1,2019.0,6.7,25.0,1,86 ,0,0.0,1.0,0.0,0.0,0.0
3035,0,1,2019.0,7.1,24554.0,1,117 ,0,1.0,0.0,0.0,0.0,0.0
3036,0,0,2019.0,6.1,73373.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
3037,0,1,2019.0,5.7,112.0,1,97 ,0,0.0,1.0,0.0,0.0,0.0
3038,0,1,2019.0,6.7,1458.0,1,88 ,0,1.0,0.0,0.0,0.0,0.0
3039,0,1,2019.0,7.1,45799.0,1,97 ,0,1.0,0.0,0.0,0.0,0.0
3040,0,0,2019.0,5.5,94695.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
3041,0,1,2019.0,6.3,13078.0,1,88 ,0,1.0,0.0,0.0,0.0,0.0
3042,0,1,2019.0,6.3,4175.0,1,90 ,0,1.0,0.0,0.0,0.0,0.0
3043,0,1,2019.0,7.2,100046.0,1,83 ,0,1.0,0.0,0.0,0.0,0.0
3044,0,1,2019.0,8.5,189.0,1,107 ,0,0.0,1.0,0.0,0.0,0.0
3045,0,1,2019.0,6.2,148231.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
3046,0,0,2019.0,6.0,23310.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
3067,0,1,2019.0,5.2,103208.0,1,138 ,0,1.0,0.0,0.0,0.0,0.0
3068,0,1,2019.0,7.7,223872.0,1,111 ,0,1.0,0.0,0.0,0.0,0.0
3069,0,1,2019.0,5.0,1446.0,1,124 ,0,0.0,1.0,0.0,0.0,0.0
3070,0,1,2019.0,5.7,55717.0,1,116 ,0,1.0,0.0,0.0,0.0,0.0
3071,0,1,2019.0,8.0,471812.0,1,139 ,0,1.0,0.0,0.0,0.0,0.0
3072,0,1,2019.0,7.2,540.0,1,96 ,0,0.0,1.0,0.0,0.0,0.0
3073,0,1,2019.0,7.6,3628.0,1,104 ,0,1.0,0.0,0.0,0.0,0.0
3074,0,1,2019.0,5.6,123875.0,1,101 ,0,1.0,0.0,0.0,0.0,0.0
3075,0,1,2019.0,4.7,6847.0,1,128 ,0,1.0,0.0,0.0,0.0,0.0
3076,0,1,2019.0,4.3,880.0,1,110 ,0,1.0,0.0,0.0,0.0,0.0
3077,0,1,2019.0,6.1,138188.0,1,130 ,0,1.0,0.0,0.0,0.0,0.0
3078,0,1,2019.0,6.8,8.0,1,106 ,0,0.0,1.0,0.0,0.0,0.0
3079,0,1,2019.0,3.5,9564.0,1,100 ,0,1.0,0.0,0.0,0.0,0.0
3080,0,1,2019.0,6.5,175799.0,1,191 ,0,1.0,0.0,0.0,0.0,0.0
3081,0,1,2019.0,8.3,721912.0,1,104 ,0,1.0,0.0,0.0,0.0,0.0
3083,0,1,2019.0,7.3,2073.0,1,133 ,0,1.0,0.0,0.0,0.0,0.0
3084,0,1,2019.0,6.9,293215.0,1,143 ,0,1.0,0.0,0.0,0.0,0.0
3085,0,0,2019.0,5.9,115960.0,0,111 ,0,1.0,0.0,0.0,0.0,0.0
3086,0,1,2019.0,6.6,101236.0,1,144 ,0,1.0,0.0,0.0,0.0,0.0
3087,0,1,2019.0,5.8,16250.0,1,121 ,0,1.0,0.0,0.0,0.0,0.0
3088,0,1,2019.0,5.7,81351.0,1,99 ,0,1.0,0.0,0.0,0.0,0.0
3090,0,1,2019.0,7.6,28.0,1,100 ,0,1.0,0.0,0.0,0.0,0.0
3091,0,1,2019.0,6.6,8288.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
3092,0,1,2018.0,8.0,4823.0,1,102 ,0,1.0,0.0,0.0,0.0,0.0
3093,0,1,2018.0,5.2,602.0,1,123 ,0,1.0,0.0,0.0,0.0,0.0
3094,0,1,2018.0,8.5,7118.0,1,127 ,0,1.0,0.0,0.0,0.0,0.0
3095,0,1,2018.0,6.6,477.0,1,116 ,0,1.0,0.0,0.0,0.0,0.0
3096,0,1,2018.0,6.6,14495.0,1,119 ,0,1.0,0.0,0.0,0.0,0.0
3097,0,1,2018.0,4.7,74.0,1,105 ,0,1.0,0.0,0.0,0.0,0.0
3099,0,1,2018.0,4.7,298.0,1,90 ,0,1.0,0.0,0.0,0.0,0.0
3100,0,1,2018.0,5.8,13.0,1,93 ,0,1.0,0.0,0.0,0.0,0.0
3101,0,1,2018.0,2.4,329.0,1,93 ,0,1.0,0.0,0.0,0.0,0.0
3102,0,0,2018.0,6.4,428.0,1,108 ,0,1.0,0.0,0.0,0.0,0.0
3103,0,1,2018.0,5.3,3146.0,1,119 ,0,1.0,0.0,0.0,0.0,0.0
3104,0,1,2018.0,5.4,4517.0,0,61 ,0,1.0,0.0,0.0,0.0,0.0
3105,0,1,2018.0,8.0,3684.0,1,109 ,0,1.0,0.0,0.0,0.0,0.0
3107,0,1,2018.0,6.3,11907.0,1,154 ,0,1.0,0.0,0.0,0.0,0.0
3108,0,0,2018.0,6.2,63.0,0,120 ,0,1.0,0.0,0.0,0.0,0.0
3109,0,0,2018.0,6.8,2788.0,0,148 ,0,1.0,0.0,0.0,0.0,0.0
3110,0,1,2018.0,5.5,246.0,1,121 ,0,1.0,0.0,0.0,0.0,0.0
3111,0,1,2018.0,7.1,20547.0,1,95 ,0,1.0,0.0,0.0,0.0,0.0
3112,0,1,2018.0,6.8,576.0,1,102 ,0,1.0,0.0,0.0,0.0,0.0
3113,0,0,2018.0,6.6,25.0,1,87 ,0,1.0,0.0,0.0,0.0,0.0
3115,0,0,2018.0,3.3,6.0,1,114 ,0,1.0,0.0,0.0,0.0,0.0
3116,0,1,2018.0,4.2,492.0,1,48 ,0,1.0,0.0,0.0,0.0,0.0
3117,0,1,2018.0,5.0,126.0,1,124 ,0,1.0,0.0,0.0,0.0,0.0
3118,0,1,2018.0,7.5,7690.0,1,101 ,0,1.0,0.0,0.0,0.0,0.0
3119,0,0,2018.0,6.9,24.0,0,126 ,0,1.0,0.0,0.0,0.0,0.0
3121,0,1,2018.0,5.1,1723.0,1,90 ,0,1.0,0.0,0.0,0.0,0.0
3122,0,0,2018.0,6.6,1580.0,0,91 ,0,1.0,0.0,0.0,0.0,0.0
3123,0,1,2018.0,7.1,1545.0,1,104 ,0,1.0,0.0,0.0,0.0,0.0
3124,0,1,2018.0,6.4,72.0,0,105 ,0,1.0,0.0,0.0,0.0,0.0
3125,0,0,2018.0,7.0,55567.0,0,123 ,0,1.0,0.0,0.0,0.0,0.0
3126,0,0,2018.0,5.7,424.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
3127,0,0,2018.0,5.9,50.0,0,102 ,0,1.0,0.0,0.0,0.0,0.0
3128,0,0,2018.0,5.4,453.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
3129,0,1,2018.0,6.9,1003.0,1,106 ,0,1.0,0.0,0.0,0.0,0.0
3130,0,1,2018.0,7.1,876.0,1,91 ,0,1.0,0.0,0.0,0.0,0.0
3131,0,1,2018.0,6.8,21582.0,1,87 ,0,1.0,0.0,0.0,0.0,0.0
3132,0,0,2017.0,4.8,523.0,0,193 ,0,1.0,0.0,0.0,0.0,0.0
3133,0,0,2017.0,5.9,840.0,0,124 ,0,1.0,0.0,0.0,0.0,0.0
3134,0,0,2017.0,7.2,11.0,0,135 ,0,0.0,1.0,0.0,0.0,0.0
3135,0,1,2017.0,4.7,847.0,1,106 ,0,1.0,0.0,0.0,0.0,0.0
